imdbID,Title,Plot,Genre1,Genre2,Genre3
tt0326769,Biker Boyz,"A mythic motorcycle tale of father and son"", this is the story of Manuel Galloway, also known as ""the King of Cali"", the president of a motorcycle club whose members are all African-American men, mostly white-collar workers who exchange their suits and ties at night and on weekends for leather outfits and motorcycle helmets. The focus of this story takes place at an annual drag-racing event in Fresno, as Manuel tries to retain his championship title.",Action, Drama,
tt0309593,Final Destination 2,"Clear Rivers has been living life in a mental hospital after the bizarre events that lead to the deaths of her friends. One day, she is approached by a girl named Kimberly who believes she had a premonition similar to her friend Alex who died. Clear has to either risk her life helping others, or stay inside the hospital the rest of her life waiting for her death to come. What will she do?",Horror, Thriller,
tt0292506,The Recruit,A brilliant young CIA trainee is asked by his mentor to help find a mole in the Agency.,Action, Drama, Mystery
tt0280720,The Guru,"South Asian Ramu Gupta has always been fascinated with western movie musicals and has wanted to be an American movie star primarily as a dancer. So when he hears from his friend Vijay Rao about his fabulous life in Manhattan with a penthouse apartment and Mercedes, Ramu decides to move from his home in Delhi to the US to live with Vijay as he pursues his dream of being a star. Upon his arrival in Manhattan, Ramu learns that Vijay's life is nothing like he mentioned, he driving a cab and living in a run down cramped top floor apartment with two fellow South Asian roommates, Ramu who would be the fourth in the apartment. Ramu nonetheless just wants a chance to prove himself in the entertainment business. Among Ramu's many missteps include stumbling into the porn movie business where he can't get it up in such a setting anyway, and working as a waiter at least to earn some money. But it is a wait job at a private South Asian themed birthday party for a lost and directionless socialite named Lexi organized by her overbearing mother Chantal that Ramu gets a chance at a somewhat legitimate acting job when he is asked to fill-in at the last minute at the party for an incapacitated Swami Bu. Having no credentials as a swami, he decides to dance and channel the sex advice given to him by Sharonna, one of his porn co-stars. Ramu and the information are a hit, especially with Lexi, who feels she has found her own voice for the first time in her life. As such, she wants to help Ramu spread the swami word, most specifically as a sex guru, to the masses. Not knowing what that word is, Ramu again turns to Sharonna for advice, she in turn believing he is asking solely to further his career in porn. Sharonna agrees to mentor him on the condition that he not divulge what she would teach and tell him to anyone as they are her innermost thoughts as a way to cope with her own life. That life is a double one, where her firefighter fiancé Rusty, a devout Catholic, knows nothing about her being a porn star, believing she is just Shari, an innocent (i.e. virginal) substitute public school teacher. As Ramu becomes more and more successful in this pseudo acting job with the help of both Sharonna and Lexi, he has to reconcile this success with the fact that it is all a lie. He also has to reconcile it with his burgeoning romantic feelings for Sharonna, most specifically reconciling the fact that he has not only lied to her, but betrayed her confidence.",Comedy, Music, Romance
tt0308514,Lost in La Mancha,"Terry Gilliam's doomed attempt to get his film, The Man Who Killed Don Quixote (2018), off the ground.",Documentary,,
tt0303361,May,"When May was a child, she was a lonely girl with a lazy eye and without any friends except a weird and ugly doll kept in a glass case given by her bizarre mother on her birthday. May becomes a lonely, weird young woman, working in an animal hospital and assisting the veterinarian in surgeries and sewing operated animals most of the time. Her lesbian colleague Polly has a sort of attraction for her. When the shy May meets the mechanic Adam Stubbs, she loves his hands and has a crush on him. They date, but the weirdness and bizarre behavior of May pushes Adam away from her. Alone, May has a brief affair with Polly, but she feels rejected again when her colleague meets Ambrosia. When her doll is accidentally broken, the deranged May decides to build a friend for her, using the best parts her acquaintances can offer.",Drama, Horror,
tt0301181,Deliver Us from Eva,"Eva Dandridge is a very uptight young woman who constantly meddles in the affairs of her sisters and their husbands. Her in-laws, who are tired of Eva interfering in their lives, decide to set her up with someone so she can leave them alone. They end up paying Ray, the local ""playboy,"" $5,000 to date her. The plan goes by smoothly, but troubles comes when Ray actually falls in love with Eva.",Comedy, Drama, Romance
tt0251127,How to Lose a Guy in 10 Days,"Benjamin Barry is an advertising executive competing with two female co-workers for a major campaign for a diamond merchant. He cuts a deal with his competitors that the account is his if he can make a woman of their choice fall in love with him in 10 days. In comes Andie Anderson who, in turn, is writing a story on how to lose a guy in 10 days as a bet with her boss to be allowed to write more substantial stories. With a hidden agenda in each camp, will either party be able to complete their mission?",Comedy, Romance,
tt0300471,Shanghai Knights,"When a Chinese rebel murders Chon's estranged father and escapes to England, Chon and Roy make their way to London with revenge on their minds. Chon's sister, Lin, has the same idea, and uncovers a worldwide conspiracy to murder the royal family but almost no one will believe her.",Action, Adventure, Comedy
tt0287978,Daredevil,"Fate deals young orphan Matt Murdock a strange hand when he is doused with hazardous waste. The accident leaves Matt blind but also gives him a heightened ""radar sense"" that allows him to ""see"" far better than any man. Years later Murdock has grown into a man and becomes a respected criminal attorney. But after he's done his ""day job"" Matt takes on a secret identity as ""The Man Without Fear,"" Daredevil, the masked avenger that patrols the neighborhood of Hell's Kitchen and New York City to combat the injustice that he cannot tackle in the courtroom.",Action, Crime, Drama
tt0299458,All the Real Girls,Small-town love story of a young man with a reputation for womanizing and his best friend's sister.,Drama, Romance,
tt0302674,Gerry,"Two friends that call each other Gerry decide to hide in the wilderness in order to see something. However, they do not find what they're looking for. They decide to return to the car but they get lost in the desert, without water, supplies or a compass. Now they have to walk, trying to find the road to survive.",Adventure, Drama, Mystery
tt0291579,He Loves Me... He Loves Me Not,"Angelique, a young student, is in love with a married doctor. We see her attempts to make him leave his pregnant wife, but he does not appear for meetings or finally the booked journey to Florence. Then the movie is turned back to the beginning, and the view changes: We are now following the view of the doctor instead of Angeliques. And things look quite different now...",Romance, Thriller,
tt0106701,Dennis the Menace,"Everyone's favorite kid from the comics is back. When his parents have to go out of town, he stays with Mr. and Mrs. Wilson. The little menace is driving Mr. Wilson crazy, but Dennis is just trying to be helpful. Even to the thief who's arrived in town.",Comedy, Family,
tt0100442,Q & A,"A young district attorney seeking to prove a case against a corrupt police detective encounters a former lover and her new protector, a crime boss who refuses to help him in this gritty crime film.",Crime, Drama, Thriller
tt0279331,Dark Blue,"Set in the Los Angeles Police Department in April 1992, Dark Blue is a dramatic thriller that takes place just days before the acquittal of four white officers in the beating of black motorist Rodney King and the subsequent L.A. riots. In this racially-charged climate,the LAPD's elite Special Investigations Squad (SIS) is assigned a high-profile quadruple homicide. As they work the case, veteran detective Eldon Perry, known for his tough street tactics and fiery temper, tutors SIS rookie Bobby Keough in the grim realities of police intimidation and corruption. Meanwhile, Assistant Chief Holland, the only man in the department willing to stand up to the SIS, threatens to end Perry's brand of singlehanded ""justice"" on the Los Angeles streets. While navigating through the tumultuous neighborhoods of South Central L.A., Perry and Keough must track down cold-blooded killers and face their own demons, which prove to be more ruthless than the criminals they pursue.",Crime, Drama, Thriller
tt0279111,Gods and Generals,"The rise and fall of legendary war hero Thomas ""Stonewall"" Jackson as he leads the Confederacy to great success against the Union from 1861 to 1863. Prequel to the 1993 classic ""Gettysburg"".",Drama, History, War
tt0289992,The Life of David Gale,"When anti-death-penalty activist David Gale is convicted and condemned to death for the murder of a colleague, reporter Bitsey Bloom sets out to learn the story behind Gale's crime. What she finds challenges her belief in Gale's guilt and, finally, in the justice system.",Crime, Drama, Thriller
tt0302886,Old School,"Mitch, Frank and Beanie are disillusioned with their personal lives begining when Mitch's nymphomanic girlfriend, Heidi, cheats on him, then former party animal Frank gets married, but unwilling to let go of his wild life, and Beanie is a family man seeking to reclaim his wild and crazy youth. Beanie suggests that they form their own fraternity in Mitch's new house on a college campus to re-live their glory days by bringing together a variety of misfit college students, losers, middle-aged and elderly retirees as their new friends and later try to avoid being evicted by the new Dean of Students, Pritchard, whom still holds a personal grudge against all three of them.",Comedy,,
tt0278731,Spider,"Dennis Clegg is in his thirties and lives in a halfway house for the mentally ill in London. Dennis, nicknamed ""Spider"" by his mother has been institutionalized with acute schizophrenia for some 20 years. He has never truly recovered, however, and as the story progresses we vicariously experience his increasingly fragile grip on reality.",Drama, Mystery, Thriller
tt0103670,American Heart,"An ex-convict is tracked down by his estranged teenage son, and the pair try to build a relationship and life together in Seattle.",Crime, Drama, Romance
tt0102303,Life Stinks,A rich businessman makes a bet he can survive on the streets of a rough Los Angeles neighborhood for 30 days completely penniless. During his stay he discovers another side of life and falls in love with with a homeless woman.,Comedy,,
tt0107563,The Meteor Man,A high school teacher from a troubled inner city Washington D.C. neighborhood becomes a super-powered hero and takes on the gang that has been terrorizing his streets.,Action, Comedy, Fantasy
tt0266971,The Slaughter Rule,"In Blue Springs, Montana, high school student Roy Chutney is beginning to lose his way in life largely the result of two simultaneous events. The first is that his father, Nelson Chutney, dies. Roy hadn't seen his father much since his parents divorced and his father remarried. Nelson was run over by a train, but Roy's mother, Evangeline Chutney, with who Roy has a somewhat emotionally distant relationship, believes he committed suicide. The second is that because funding to the school has reduced the football program to just a varsity team with no junior varsity, Roy, along with half the other players, is cut from the football squad, as his coach doesn't believe he is mentally tough enough despite he being a skilled player. The two incidents combined make the situation even worse for Roy as football was his primary connection to his father. Into Roy's life enters Gideon Ferguson, the local newspaper seller, who asks Roy to be part of his newly formed football team, which will play in a six-man back field league. Gid ends up being that father figure that is missing in Roy's life. That guidance is especially important as Roy begins his first sexual relationship, with Skyla Sisco, a local barmaid. However, Roy and Gid's relationship begins to change when rumors abound that Gid is gay and is romantically interested in Roy. Roy has to wade through the rumors and his own feelings both for Gid and Skyla in figuring out what to do regarding his relationships with them.",Drama, Sport,
tt0301978,Ten,"Ten, the latest film by Iranian master filmmaker Abbas Kiarostami, focuses on ten conversations between a female driver in Tehran and the passengers in her car. Her exchanges with her young son, a jilted bride, a prostitute, a women on her way to prayer and others, shed light on the lives and emotions of these women whose voices are seldom heard.",Drama,,
tt0305669,Bringing Down the House,"Peter Sanderson is a divorced, straight-laced, uptight attorney who still loves his ex-wife and can't figure out what he did wrong to make her leave him. However, Peter's trying to move on, and he's smitten with a brainy, bombshell barrister he's been chatting with online. However, when she comes to his house for their first face-to-face, she isn't refined, isn't Ivy League, and isn't even a lawyer. Instead, it's Charlene, a prison escapee who's proclaiming her innocence and wants Peter to help her clear her name. But Peter wants nothing to do with her, prompting the loud and shocking Charlene to turn Peter's perfectly ordered life upside down, jeopardizing his effort to get back with his wife and won a billion dollar client.",Comedy,,
tt0314353,Tears of the Sun,A Special-Ops commander leads his team into the Nigerian jungle in order to rescue a doctor who will only join them if they agree to save 70 refugees too.,Action, Drama, Thriller
tt0290673,Irreversible,"Events over the course of one traumatic night in Paris unfold in reverse-chronological order as the beautiful Alex is brutally raped and beaten by a stranger in the underpass. Her boyfriend and ex-lover take matters into their own hands by hiring two criminals to help them find the rapist so that they can exact revenge. A simultaneously beautiful and terrible examination of the destructive nature of cause and effect, and how time destroys everything.",Crime, Drama, Mystery
tt0298408,Laurel Canyon,"When an uptight young man and his fiancee move into his libertine mother's house, the resulting clash of life attitudes shakes everyone up.",Drama,,
tt0161860,Nowhere in Africa,"A Jewish family in Germany emigrate short before the Second World War. They move to Kenya to start running a farm, but not all members of the family come to an arrangement with their new life. Shortly after their departure, things are changing in Germany very quickly, and a turning back seems impossible. So everyone has to arrange himself with the new life in a new continent.",Biography, Drama,
tt0286499,Bend It Like Beckham,"A comedy about bending the rules to reach your goal, Bend It Like Beckham explores the world of women's football, from kick-abouts in the park to freekicks in the Final. Set in Hounslow, West London and Hamburg, the film follows two 18 year olds with their hearts set on a future in professional soccer. Heart-stopping talent doesn't seem to be enough when your parents want you to hang up your football boots, find a nice boyfriend and learn to cook the perfect chapatti.",Comedy, Drama, Romance
tt0269347,The Hunted,"In the green woods of Silver Falls, Oregon, Aaron Hallam, a trained assassin AWOL from the Special Forces, keeps his own brand of wildlife vigil. After Hallam brutally slew four deer hunters in the area, FBI Special Agent Abby Durrell turns to L.T. Bonham-- the one man who may be able to stop him. At first L.T. resists the mission. Snug in retirement, he's closed off to his past, the years he spent in the Special Forces training soldiers to become skilled killers. But when he realizes that these recent slaying is the work of a man he trained, he feels obligated to stop him. Accepting the assignment under the condition that he works alone, L.T. enters the woods, unarmed--plagued by memories of his best student and riddled with guilt for not responding to Aaron's tortured letters to him as he began to slip over the edge of sanity. Furious as he is with his former mentor for ignoring his pleas for help, Aaron knows that he and L.T. share a tragic bond that is unbreakable. And, even as they go into their final combat against each other, neither can say with certainty who is the hunted and who is the hunter.",Action, Crime, Drama
tt0283003,Spun,"A drug dealer introduces one of his customers, a 'speed freak', to the man who runs the meth lab. A crazy three-day adventure ensues.",Comedy, Crime, Drama
tt0106466,Born Yesterday,"A businessman shows up in Washington to lobby agendas that are friendly to his construction plans. His ditsy ex-showgirl bimbo proves to be an embarrassment in social situations, so he ...",Comedy, Romance,
tt0102593,One Good Cop,"When NYPD detective Artie Lewis' colleague and friend is shot in a police operation, he and his wife Rita want to adopt his three little children. But they have to realize that their income doesn't suffice for the required larger home. So Artie decides to take the money from the drug-dealing mobster Benjamino.",Action, Crime, Drama
tt0178868,Ringu,"Reiko Asakawa is researching into a 'Cursed Video' interviewing teenagers about it. When her niece Tomoko dies of 'sudden heart failure' with an unnaturally horrified expression on her face, Reiko investigates. She finds out that some of Tomoko's friends, who had been on a holiday with Tomoko the week before, had died on exactly the same night at the exact same time in the exact same way. Reiko goes to the cabin where the teens had stayed and finds an 'unlabeled' video tape. Reiko watched the tape to discover to her horror it is in fact the 'cursed videotape'. Ex-Husband Ryuji helps Reiko solve the mystery, Reiko makes him a copy for further investigation. Things become more tense when their son Yoichi watches the tape saying Tomoko had told him to. Their discovery takes them to a volcanic island where they discover that the video has a connection to a psychic who died 30 years ago, and her child Sadako...",Horror, Mystery, Sci-Fi
tt0218553,Ringu 2,"In this sequel to Ringu (1998), Mai Takano is trying to learn more about the death of her boyfriend, Ryuji. She soon hears stories about a videotape haunted by the spirit of a girl named Sadako, who died many years earlier. Supposedly, anyone watching the tape will die of fright exactly one week later. After some investigating, she learns that Ryuji's son, Youichi, is developing the same psychic powers that Sadako had when she was alive. Mai must now find some way to keep Yuuichi and herself from becoming Sadako's next victims.",Horror, Mystery, Sci-Fi
tt0285462,Boat Trip,"Two straight men mistakenly end up on a ""gays only"" cruise.",Comedy,,
tt0285531,Dreamcatcher,"Four childhood friends, Jonesy, Beaver, Pete and Henry all share a special secret. Each year, they take a trip into Maine woods. This year is different. A blizzard occurs, and they recover a man found wandering around. Unbeknownst to them,this wandering individual isn't the only being to be found. Now they must act fast to stop the outbreak developing and to prevent the world from its doom",Drama, Horror, Sci-Fi
tt0264150,View from the Top,"Donna Jensen was raised literally and figuratively on the wrong side of the trailer park in Silver Springs, Nevada. She always believed it was her destiny to get out of Silver Springs. After reading Sally Weston's book, Sally who is arguably the most famous now ex-flight attendant in the world, Donna believes the path to leaving Silver Springs is to become a flight attendant despite never having been on an airplane. After an initial bumpy start to this career, Donna shows a natural flair for the job, so much so that she applies to work for world class Royal Airlines, where Sally Weston mentors. After meeting Donna, Sally believes Donna is destined for flight attendant greatness, namely working first class in the New York-Paris flights. Donna believes in herself as a flight attendant, but has to overcome some obstacles, including flight attendant trainer John Witney, who has some hidden anger issues, and her friend Christine Montgomery who also wants to be a great flight attendant despite not having Donna's aptitude at it. In her path to the top of the profession, Donna also has to decide where Ted Stewart, the man with who she falls in love, fits in, he a law student based in the airline flight backwater of Cleveland.",Comedy, Romance,
tt0105824,Wind,"Will Parker, played by Matthew Modine, loses the Americas Cup, the worlds biggest sailing prize, to the Australians and decides to form his own syndicate to win it back.",Action, Drama, Sport
tt0264395,Basic,"Tom Hardy, an ex-Army Ranger turned DEA agent, is drawn into an ever-widening mystery surrounding the disappearance of the feared and often hated Sgt. Nathan West, as well as several of his elite Special Forces trainees on what appears, at first, to have been a routine training exercise during a hurricane in the jungles of Panama. Only two survivors are found, Dunbar, and a badly wounded Kendall, the son of a high-profile Joint Chiefs of Staff official. Neither is willing to cooperate with Capt. Julia Osborne's investigation. So base commander Col. Bill Styles calls in ex-Ranger Hardy, an old friend and a persuasive interrogator. Osborne disapproves of Hardy who is on leave from the D.E.A. after having come under suspicion of accepting bribes from local drug traffickers. She is also uneasy when she learns that Hardy once trained under West and hates him almost as passionately as his current recruits. With time running out, Hardy and Osborne call a temporary, if uneasy, truce. Hardy cajoles a confession out of Dunbar, who claims that Sgt. West and the missing Rangers have been murdered and their bodies blown away by the hurricane. When they later interview Kendall, he confirms that the other Rangers and West are dead. But, in almost every other way, his story contradicts Dunbar's. What happened to West and his Ranger team? And what were they really doing out there in the jungle? As each layer reveals more lies and greater deceptions, Hardy and Osborne inch towards the horrible truth about the fate of the missing Rangers.",Action, Crime, Drama
tt0298814,The Core,"The Earth's core has stopped spinning. Disasters are appearing all over the world: Birds acting crazy, powerful thunderstorms, 32 people die within seconds of each other when their pacemakers quit working. Dr. Josh Keyes and his crew of five (total members: 6) go down to the center of the Earth to set off a nuclear device to make the Earth's core start spinning again or Mankind will perish.",Action, Adventure, Sci-Fi
tt0325537,Head of State,"One candidate for the presidency dies in an accident a couple of weeks before the election. Meanwhile the alderman Mays Gilliam becomes a hero when he rescues a woman and her cat from an old house that would blow up. However his fiancee Kim does not pay his bills and dumps him, and Gilliam loses everything including his fancy car. When Senator Bill Arnot sees the news on television, he plots a scheme with the party advisors Martin Geller and Debra Lassiter to invite Mays to be the party nominee and lose the election for the other candidate, Vice-President Brian Lewis. Four years later, he would be the candidate and would have the chance of winning the election. Mays has a terrible beginning of campaign but when his older brother Mitch Gilliam meets him in Chicago, he advises Mays to be himself. Will he have the chance to be the first African American President of the USA?",Comedy,,
tt0286788,What a Girl Wants,"Daphne, a seventeen-year-old girl from New York goes to England in search of her father, who does not know he had a child with an American girlfriend he met while working in Morocco, and whose aristocratic family did not approve of the woman.",Comedy, Drama, Family
tt0316188,Raising Victor Vargas,"Victor is growing up on the Lower East Side and is at the age where he is driven by desire and unchained by maturity. His image as a ladies man is shattered when he is found in Fat Donna's bedroom. Soon, as a result of his sister's big mouth, the whole Dominican community knows. Full of confidence, Victor sets out to reclaim his image by winning Judy. Judy proves to be elusive and difficult. Victor persists, and with a surprising tenderness, ultimately wins Judy's heart.",Drama, Romance,
tt0334416,Stevie,"In 1995 Director Steve James (Hoop Dreams) returned to rural Southern Illinois to reconnect with Stevie Fielding, a troubled young boy he had been an 'Advocate Big Brother' to ten years earlier.",Documentary,,
tt0281820,The Good Thief,"Set against the glitzy backdrop of the French Riviera, aging gambler Bob Montagnet is about to gamble it all on the casino heist of a lifetime; a spectatcular sleight of hand--two heists, one real, one not, but which is which? Under the watchful eye of Roger, a policeman who would as soon save his longtime opponent as arrest him, Montagnet assembles a team that consists of partners Paulo and Raoul, technical mastermind Vladimer, former-drug-dealer-turned-informant Said, Anne, a young Eastern girl Montagnet rescued from prostitution, and the perfect complement to a double theft--identical twins Albert and Bertram.",Action, Crime, Drama
tt0183649,Phone Booth,"Stuart Shepard finds himself trapped in a phone booth, pinned down by an extortionist's sniper rifle.",Crime, Thriller,
tt0275277,Cowboy Bebop: The Movie,"The year is 2071. Following a terrorist bombing, a deadly virus is released on the populace of Mars and the government has issued a 300 million woo-long reward, the largest bounty in history, for the capture of whoever is behind it. The bounty hunter crew of the spaceship Bebop; Spike, Faye, Jet and Ed, take the case with hopes of cashing in the bounty. However, the mystery surrounding the man responsible, Vincent, goes deeper than they ever imagined, and they aren't the only ones hunting him. The original creators of the virus have dispatched Electra to deal with Vincent and take out anyone who may stumble on the truth behind him. As the hunt for the man with no past and no future continues to escalate, they begin to question what about the world is reality and what is a dream as the line between sanity and insanity becomes more apparent.",Animation, Action, Crime
tt0337996,DysFunktional Family,"Concert performance of Eddie Griffin that includes behind-the-scenes documentary footage detailing the stand-up comedian's personal life and family as he travels to a family reunion to reunite with the cast of characters who are the root of his comedy: his mother, an uncle who was an ex-pimp, and his Uncle Curtis, who pontificates on his career as a porno director.",Comedy, Documentary,
tt0311519,The Man Without a Past,"The second part of Aki Kaurismäki's ""Finland"" trilogy, the film follows a man who arrives in Helsinki and gets beaten up so severely he develops amnesia. Unable to remember his name or anything from his past life, he cannot get a job or an apartment, so he starts living on the outskirts of the city and slowly starts putting his life back on track.",Comedy, Drama, Romance
tt0305224,Anger Management,"Mild-mannered timid businessman Dave Buznik works for a pet clothing company out of New York City. He's got an abrasive boss named Mr. Frank Head who frequently takes credit for his work and steps on him in return. He's got a loving girlfriend, Linda, whose best friend is her condescending college ex, Andrew. But when a misunderstanding aboard an airplane goes haywire, Dave is ordered by the court to undergo anger management therapy at the hands of specialist Dr. Buddy Rydell, who is an unpredictable, psychopathic character. As the relationship between Dave and Buddy becomes more tense, when the unorthodox treatment wreaks havoc Dave's life, and Buddy might be the only one who can save him from a problem he recognizes right away in his patient, that could only get worse.",Comedy,,
tt0251736,House of 1000 Corpses,"In ""House of 1000 Corpses"", two young couples take a misguided tour onto the back roads of America in search of a local legend known as Dr. Satan. Lost and stranded, they are set upon by a bizarre family of psychotics. Murder, cannibalism and satanic rituals are just a few of the 1000+ horrors that await.",Horror,,
tt0300140,Lilya 4-Ever,"While waiting for her mothers reply to take her to the USA, Lilya idles the time away smoking, drinking and having fun with her, too, outcast friend Volodya. In time, the chance of a new life becomes non-existent; her life is going nowhere. Meeting a young man, she then finds a plane ticket in her hand and a new life in Sweden: a job, an apartment and prospects. All is not what it seems. There shall be work, there shall be housing and there shall be no escape. This is the stark, frank and disturbing vision of the life of a young victim of the underground sex trade and in all its tone of realism of abject poverty, despicable actions and of wanting to show that dreaming of a better life is not a crime but that life can shatter the illusion of a happy ending.",Crime, Drama,
tt0245803,Bulletproof Monk,"Based on the very underground comic book, a Tibetan monk becomes a mentor to a young street kid whom he can teach to protect a scroll.",Action, Comedy, Fantasy
tt0323572,Chasing Papi,"The successful and handsome wolf executive of the cosmetic industry Thomas Fuentes has three sexy Latin girlfriends: in Miami, the waitress Cici; in Chicago, the intellectual lawyer Lorena; and in New York, the ""daddy's girl"" Patricia. When the three women decide to visit him in Los Angeles, Thomas is in a big trouble.",Comedy, Romance,
tt0310281,A Mighty Wind,Mockumentary captures the reunion of 1960s folk trio the Folksmen as they prepare for a show at The Town Hall to memorialize a recently deceased concert promoter.,Comedy, Music,
tt0311289,Holes,"""But if you forget to come back for Madame Zeroni, you and your family will be cursed for always and eternity."" Those were the exact words spoken to young Elya Yelnats the day he forgot to repay Madame Zeroni. From then on his family was cursed with bad luck. One hundred years later Stanley Yelnats IV is accused of stealing a pair of cleats from a major league baseball player and sent to Camp Green Lake (a dry lake bed in the middle of the desert). It never rains at Camp Green Lake, it hasn't for one hundred years. The secretive and mysterious Warden has each inmate spend every day digging one hole to ""build character."" But when an artifact from the famous ""Kissin' Kate"" Barlow is found in a hole, the Warden forces the boys to work double time leading Stanley to deduce they're digging because the Warden is looking for something. But what? And how is the mystery of Camp Green Lake connected to Stanley's family curse?",Adventure, Comedy, Drama
tt0328099,Malibu's Most Wanted,"Brad Gluckman (Kennedy) is a wannabe rap star from Malibu who acts and talks like he's from the ""'hood."" Concerned that his son is going to embarrass him during his campaign to become the governor of California, Brad's wealthy father and his campaign manager (Underwood), hire two trained actors (Diggs and Anderson) to disguise themselves as ""real life gangstaz"", and kidnap his son, dropping him off in the ""real hood"" in Compton, in an effort to scare the ghettofied attitude and behavior out of him.",Comedy, Crime,
tt0301727,Winged Migration,"This documentary follows several species of migratory birds over a four year filming period. These birds travel several hundreds if not thousands of miles toward the equator in the autumn, and make the return journey to their higher latitude summer homes in the spring, always taking the same route, using the natural compasses of the universe, the stars, to find their way. Some species, like the arctic tern, even fly from pole to pole. These long and often torturous treks are a matter of survival, to live in a hospitable climate and find sources of food. With the exception of migratory penguins, travel over oceans is especially difficult as the birds have little refuge unless there is something floating on the water, such as a ship, on which to land. Otherwise they must continue flying until they reach land. Some will not survive the migration due to predators, including man, illness or injury. Although the migrations themselves are done as a community, once the birds reach their respective summer and winter homes, they disperse into family units. And every continent is affected by the migration as every continent is home, at least part of year, to a species of migratory bird.",Documentary,,
tt0236027,Flickering Lights,"Four small-time gangsters from Copenhagen trick a gangster boss: they take over 4,000,000 kroner which they were supposed to bring him. Trying to escape to Barcelona they are forced to stop in the countryside, in an old, wrecked house, hiding there for several weeks. Slowly, one after another, they realize, that they would like to stay there, starting a new life, renovating the house and forming it into a restaurant. But they can't avoid being caught up by their past.",Action, Comedy, Crime
tt0327920,I Am Trying to Break Your Heart,"First time director Sam Jones documents the making of Wilco's fourth studio Album, Yankee Hotel Foxtrot. Named after the Wilco song that is featured on Yankee Hotel Foxtrot, an album that strays from the Alt-country that made them famous. Jones' desire was to document the creative work of YHF's production, he seems to have found a bit more, including band members departing and a conflict with Reprise record company. This is a true documentry of art versus money-driven media conglomerates.",Documentary, Music,
tt0108442,Undercover Blues,"A wise-cracking husband and wife team of ex-Spies arrive in New Orleans on maternity leave with their baby girl. There they are hassled by muggers, the police and their FBI boss, who wants them to do just-one-more job.",Comedy, Crime,
tt0102411,The Marrying Man,"Rich playboy Charley Pearl meets Vicki Anderson, singer at a nightclub in Las Vegas. But she's a gangster's-moll, Bugsy Siegel's, and when he finds the two of them in bed, he forces them to...",Comedy, Music, Romance
tt0310910,Confidence,"Jake Vig (Burns) is a consummate grifter about to pull his biggest con yet, one set to avenge his friend's murder. But his last scam backfired, leaving him indebted to a mob boss (Hoffman) and his enforcer.",Crime, Thriller,
tt0309698,Identity,"Malcolm Rivers has been convicted as the perpetrator of several murders and is sentenced to death. An eleventh hour defense by his lawyers and psychiatrist that Malcolm is insane based on new evidence has resulted in them meeting with the prosecutors and the judge to discuss if the verdict should be overturned. Meanwhile, on a dark night during a torrential rainstorm in the Nevada desert, a series of chain reaction events results in several people needing to stay at an out of the way motel managed by Larry. They are: ex-cop now limo driver Ed, and his client Caroline, a diva of a once famous actress; quiet adolescent Timmy, his stepfather George, and his mother Alice, who was seriously injured when Ed accidentally ran over her as she watched George change their flat tire; prostitute Paris, who was the unwitting cause of George's flat tire; newlyweds Lou and Ginny, whose marriage is based on a lie; and Police Officer Rhodes, who was en route escorting prisoner Robert to his new institution. They all can't leave the area because of washed out roads, all the other businesses around the motel are closed because of the storm, and all communication in and out is not functioning also because of the storm. One by one, they are murdered, the murderer leaving a calling card of a motel room key, starting with the room 10 key and working his way presumably to the room 1 key when the last person will be dead. Those still alive band somewhat together under Officer Rhodes and Ed's direction to find out which of the eleven is the murderer, and if, based on one of their theories, that they were brought to the motel by some force by the murderer as his intended targets. Whether those still alive can discover who the murderer is, discover why he has chosen to kill them, and be able to subdue him may well determine Malcolm's fate.",Mystery, Thriller,
tt0342275,A Decade Under the Influence,"The 1970s was an extraordinary time of rebellion, of questioning every accepted idea: political activism, hedonism, protests, the sexual revolution, the women's movement, the civil rights movement, the music revolution, rage and liberation. Every standard by which we set our social and cultural clocks was either turned inside out or thrown away completely and reinvented. For American cinema, the 1970s was an era during which a new generation of filmmakers created work for a new kind of audience--moviegoers who were hungry for stories that reflected their own experiences and who were turning their backs on aged old studio formulas. As a result, emerging filmmakers influenced by foreign directors such as Godard, Kurosawa and Fellini coupled with the social climate and a struggling studio system, converged to create a new kind of moviemaking. Through their choice of material, filmmakers such as Francis Ford Coppola, Martin Scorsese, Robert Altman, Peter Bogdanovich, William Friedkin, Roger Corman and Paul Schrader revolutionized mainstream movies and for the first time personal visions were coming out of the studio system.",Documentary,,
tt0252684,Manic,"Lyle Jensen is subject to sudden and violent outbursts, and he is committed to the juvenile wing of the Northwood Mental Institution. Several other youths are there with a variety of serious problems. Lyle interacts with other patients and staff on a human, and sometimes not so human level. The psychological problems of the patients also forms the fabric by which we see what's right with them, and what's wrong with the society that affects them.",Drama,,
tt0334405,Spellbound,Spellbound follows eight teenagers on their quest to win the 1999 National Spelling Bee.,Documentary, Comedy, Thriller
